Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000,
157,425,19215,1691,1872,2306,2829,16290,16589,3673,4256,4146,7110,5601,6366,7031,6958,7098,7497,9105,8968,9561,9853,9996,10300,12114,11932,12980,12874,14672,28028,16222,16904,16045,33686,17101,16828,17133,47139,19775,21511,19954,19916,21174,23204,22066,21997,24372,23478,23918,23443,27804,27526,27541,27191,28357,42716,29140,28675,29405,31397,31164,30588,36307,63998,36489,35769,35573,35859,59775,36301,37565,36445,39073,37353,52932,48665,43893,42835,44183,43047,43387,45279,47131,44651,44787,44188,47135,45919,50736,49413,50707,51074,50479,82123,53162,50072,52698,51816,52334,
150,424,806,1671,1802,2233,2343,2788,3110,3527,3819,4239,6714,5875,6592,6800,6926,7511,7681,8128,9032,9115,9621,10122,10367,12326,11621,12698,13415,15641,13786,16180,16675,18390,16925,16022,17250,17638,21516,19784,20650,20328,20948,20662,22182,22013,21047,23528,24184,23840,23706,27495,26494,27810,27182,28117,28802,29060,29583,29628,31208,31393,31105,36824,48384,35015,33986,34814,61035,50518,39672,40226,36186,38291,37428,38398,46096,44862,44543,43571,44325,43691,43196,44987,45184,45737,44101,45898,46401,49545,48022,51345,49494,50276,66398,55255,49969,50489,52614,53196,
188,446,737,1564,1734,2519,14873,2646,3179,3805,4003,3976,18454,5612,6196,6830,6433,6936,7164,8710,9208,10552,10167,10785,11259,12307,12851,12153,13010,14574,13924,16175,16527,17519,17182,16651,17172,18266,32884,18968,19885,19891,20142,20965,22145,22475,41517,22964,23454,24955,66646,26433,28034,27403,28374,29389,28226,29261,28623,29675,30700,31162,31401,37663,34346,34162,34039,36093,47628,33969,37100,37784,37705,38100,38562,37696,51017,45208,43865,47851,42252,44090,42909,43309,44682,43619,45137,47213,45969,51755,48888,50240,50888,50142,48274,51703,51013,51350,50410,52941,
152,446,848,1508,1846,2619,2325,23782,2918,3812,4058,4499,5371,5469,6424,7127,6617,7088,7590,8566,8807,10921,9829,10494,10946,12549,13178,13161,13108,13990,13611,15415,16043,29340,29254,15485,16406,17546,20282,20958,20785,19621,20523,20674,22289,22673,24278,24812,22216,23870,50849,64818,27088,26325,26813,28441,28689,29564,30449,29704,31754,59686,30655,36464,35056,34521,35889,35143,36100,36496,37955,35770,37702,38317,61389,37646,48320,43969,43708,44672,41163,47589,42178,45325,45035,44444,44484,70524,46588,49803,47966,50632,48178,49095,49439,54313,50828,50915,53153,52206,
153,432,702,1404,1660,2454,2049,2833,3008,3830,3961,4584,5233,5598,5971,6880,7216,7179,7554,8800,9364,9289,9398,10132,10551,12131,12714,12556,13812,14240,13944,15222,15700,15944,15251,16462,16967,16648,19912,20052,20225,21028,20522,20519,22389,21868,39866,23403,23585,23085,25560,43124,26127,26419,27053,28931,27852,29824,28937,29296,30091,30388,30759,37577,33813,35057,35091,34955,35638,34789,35625,36665,37080,38815,53931,39251,77879,44576,44660,44667,44117,71039,46244,44938,47061,42671,46246,59808,45493,50648,48896,49715,49359,49781,48399,54483,49847,49378,49793,51723,
173,18819,753,1294,1971,2286,2374,3122,3037,3829,3981,4398,5449,5031,6397,6876,6899,7012,7399,9748,8852,8930,10126,10645,10942,12095,12254,13105,13254,14351,13610,16204,16366,15587,33643,16520,16465,17640,20119,19937,19666,20698,20869,21370,22663,21636,22473,23615,23170,24417,36756,30348,27575,27689,26956,28631,27952,29964,29651,64066,31571,29853,30831,37299,35824,34695,38018,35086,34783,35319,36671,36899,37509,37777,37929,38873,48290,45485,43202,43393,42097,43999,43355,43382,45654,43273,44804,48968,45751,50189,48047,63475,50418,49362,49704,53590,50616,51516,48908,52359,
166,436,862,1512,2093,2017,2433,2918,2911,3641,3905,4245,5552,5616,6214,6955,6777,6933,7772,8831,8597,11945,9690,10803,10171,12068,12299,12231,13431,14487,13689,16120,15716,16215,16611,16069,16916,37296,19535,19907,19921,20258,20604,21898,22223,22042,22744,24026,22888,23003,24276,30594,28100,26375,27493,28944,29426,29506,29039,49382,31115,30821,30170,40209,35733,34092,34790,34782,35381,34549,37302,36758,36254,64169,38021,39604,86684,44441,42892,42860,42935,42201,42034,43481,42665,43367,45779,46324,45475,52405,49974,48366,50532,48721,49993,53419,51771,50229,52142,54875,
178,451,904,1336,1771,2149,2373,3199,3068,3262,4082,4196,5452,5230,6353,6997,6673,7238,7276,8757,8941,9252,9852,10229,10400,11499,12395,12768,13046,14457,13590,16122,17489,15742,16775,17023,16206,30623,19955,20189,19714,19243,20591,20578,21955,21503,22500,24787,24004,22761,24304,48415,27893,26904,27241,26633,28338,27987,28321,29082,31624,31589,29964,79286,34992,34168,34504,33768,35501,35746,36365,37054,35371,40055,37207,39401,45570,44293,44121,42745,43582,42537,44609,44484,44618,46009,45758,47067,43956,49527,50363,50023,49292,50316,50653,54114,53328,51290,50440,51813,
159,465,957,1343,1835,15252,2234,3036,2924,4037,3661,4445,5439,5240,6297,6694,7430,7006,7507,8649,9155,9349,9790,10504,10623,12334,12153,12524,13614,14051,12961,15188,17796,15839,45849,17247,17083,17241,20833,19371,20465,20423,20081,20077,22960,22004,22799,24096,22548,24270,24206,29273,27239,27353,27611,27949,27183,30333,27877,68404,31316,30401,29840,37340,35513,35404,33394,35848,35665,35339,36708,37065,37716,42203,39803,40073,48274,43794,43912,41898,43468,43673,43504,44348,43458,44924,45267,48084,48670,50182,85709,49561,49412,49900,50012,53212,51028,52766,50084,50503,
196,470,981,1583,1777,1950,2215,2889,3346,3987,4332,4463,5632,5512,6309,7060,6335,7088,7723,8916,8524,9516,9462,9895,10263,12930,12067,12637,13234,14502,13932,15148,16777,15021,19437,16476,16622,17579,19099,19818,19171,20298,20254,21446,22080,22266,21781,23763,23005,23678,24289,30746,27764,27600,26526,28732,27490,29485,29641,30194,31199,30215,31929,35898,35347,33128,35091,36064,35081,34978,37176,39046,37968,50987,37666,37984,48388,43947,42096,44726,43277,43813,67772,43158,45171,45423,45250,46349,43823,49100,47721,46977,50107,50117,51128,52116,49776,53710,52420,54279,
197,546,896,1565,1773,1980,2223,3146,3431,3776,4022,4472,5219,5382,6124,6516,7173,7269,7884,8796,9045,11328,9803,10710,10619,12031,11742,12193,13201,14968,13353,15432,16798,15733,17073,16419,18034,16917,20277,20396,21098,20245,19734,21608,23110,21091,22579,23886,22205,23347,24340,27410,26844,26742,27304,54719,28331,30371,51716,29597,31814,30879,30977,36486,34843,33575,35712,34672,36556,55619,36485,38188,36626,37142,37685,38131,49991,66491,43470,44297,43391,44131,58157,44943,44676,44777,45667,49084,45806,50471,49108,49450,50380,47700,50832,54569,51984,66829,94254,52402,
215,412,890,1681,1850,1578,2198,3076,2807,3841,3826,4540,5514,5430,6235,6783,6528,6972,7812,8459,9029,9457,10264,10733,10075,11832,12412,12542,12457,14629,14299,16082,16701,16351,16704,39641,16824,16209,20274,20577,20275,20135,20193,21160,22416,22422,21941,24476,23407,24220,24194,27107,27079,27498,27602,45451,28264,29790,43748,30615,31439,32685,32698,36084,34859,35799,35100,35086,35346,50233,36583,38352,37115,38686,36954,39400,46477,58585,43159,43584,43029,44872,43680,44511,43176,43824,45451,46105,46690,49980,48716,49984,49908,49587,50997,54413,49390,50850,50472,52932,
152,497,944,1640,19579,1832,2151,3140,3134,3634,3810,4616,5359,5678,6542,6995,7292,6859,7364,8704,9091,9593,9533,10260,11279,12367,12357,12665,12558,14222,13427,15575,16177,15837,16587,17861,16791,18328,20065,20461,19742,20852,19820,20214,23465,22392,22165,24296,23230,25089,23360,27770,27462,26962,27485,27444,27996,29044,29224,29842,30559,32176,52590,37706,35335,35596,34352,34259,35095,36832,35718,37639,35779,39187,38175,40797,45770,45763,42998,43594,43631,43835,43449,43518,43531,43994,46589,49672,45221,51165,77390,49166,48419,49049,48289,53255,51987,55058,50956,51607,
144,496,928,1781,1954,1726,2316,3165,2961,3694,3836,4437,5160,5546,6205,6527,6733,7065,7589,9167,9265,10532,10130,11309,11243,12225,12200,12389,13257,13548,13515,16167,16173,15426,17330,28691,17229,17178,23177,19823,20463,20175,20222,20353,25658,22637,22239,23300,23241,24311,23059,27700,27013,26815,27601,28510,27539,30020,28551,30293,30070,31091,30992,35849,34766,35546,34726,35091,34993,35816,37357,36843,36139,37595,39014,38557,46711,43485,44911,44570,43996,43162,43301,43858,44858,45141,44992,48228,51707,50140,63354,49805,50697,49443,47879,54397,51950,51912,49552,54141,
158,589,874,1435,1510,1686,2334,3059,2998,3421,4131,4662,4964,5626,6511,26618,6953,7131,7055,8692,9254,11763,10279,10507,10332,11984,12204,12894,13711,14926,13434,15891,16640,15439,17523,16227,16866,16953,43444,19022,20643,19860,20792,20501,23056,22425,22179,23855,22528,24128,24163,27220,27182,26503,27128,28576,27806,29512,28780,29382,30761,32320,31782,37429,34248,35124,35517,35026,34711,36206,36408,37923,37568,38068,37610,38875,46459,44367,42093,44900,41482,43071,42709,44377,44364,46057,71961,47550,72545,51291,49025,50784,49224,48464,49459,52267,51144,50489,55584,53775,
159,577,1056,1166,1482,1813,2186,2630,3087,3781,3768,4315,5003,5593,5815,7407,6853,7172,7973,9180,8856,9051,9624,9939,10398,13972,11967,12678,13552,27342,13542,15970,17093,15833,17116,16419,17341,18020,33803,20343,19050,20318,20675,21727,23380,22067,23133,23062,24018,24570,23764,28157,27806,27261,25853,28300,28078,29619,28861,29106,30409,30903,30755,37164,34123,35467,34831,35384,35167,35020,36923,37866,39406,37427,37214,39542,46186,43920,43582,45352,42460,43729,46149,44792,45199,45372,60481,46211,59247,50451,49243,49996,76294,49063,50349,54213,51395,52099,51469,52906,
203,596,1024,1272,1464,1854,2129,2875,3050,3693,3908,4443,4943,5517,6418,7140,6848,6970,7475,9105,9073,8608,10192,9961,11187,12031,11828,11953,13278,35036,13513,15923,29214,15214,17154,16641,16863,16807,19336,20322,19559,19570,21038,20669,23308,22996,22417,23610,23200,23942,24582,27622,27255,27091,28148,28549,27219,29418,29112,29730,30928,31232,30510,37092,34420,34326,35197,34421,36874,36084,37247,37467,37454,37562,36978,39805,45521,43568,43723,44434,45950,44450,43004,43730,45358,44639,44552,47584,46013,49897,48670,51042,64542,49824,50334,53955,51235,49527,52039,53300,
153,513,914,1104,1510,1532,2223,16386,3117,3854,4196,4295,5131,5115,6038,7325,7029,7727,7143,8269,8847,10378,9926,11104,10312,12861,11869,12770,12654,13991,13601,16403,36526,15863,17795,16404,17335,17263,20719,19455,20979,19922,20723,21044,22769,21999,22101,23897,23504,24134,24163,27496,27133,27416,26094,28670,29499,29457,28621,29771,30942,30976,32008,36431,34995,35484,33701,35568,35770,36247,37830,36370,36123,38806,36961,39735,48559,44762,42603,43840,76679,43306,43064,44917,45307,47342,44576,45436,46665,51161,48791,51382,49709,50229,49918,53442,50974,52171,51515,53746,
179,564,924,1232,1552,1831,2182,2882,3162,3638,4119,4253,5314,5312,6400,19588,7048,7404,7130,9039,8941,11497,9832,10577,10265,12586,12145,12969,13647,13988,13834,15814,16409,15772,16730,16390,16840,17246,20080,19717,19174,20207,20167,20728,22739,22265,22406,23466,23191,23930,23903,28027,27451,27900,27456,29967,27381,31348,28824,31012,30389,31727,30939,37266,54359,34773,34491,34954,35841,35408,36976,37477,36958,36499,38549,36840,47117,43262,43583,43735,42814,43805,43356,45185,44173,41325,47448,48262,47330,90901,49708,50594,51124,49680,50228,55956,51287,50896,51680,55039,
206,579,986,1238,1566,1757,1920,2884,3000,3772,3885,4618,5128,5490,7186,7127,6987,7178,7796,9113,8742,9474,9839,11002,10287,12273,12660,12643,13281,14299,13673,15238,28921,14680,16921,16647,16896,17611,19871,19860,19425,20084,20526,20937,22745,22868,22311,24517,23266,22847,24956,26472,26486,26557,29382,27025,28663,29994,29409,30529,30016,30681,30455,36649,47611,34223,34536,34637,34714,36037,37565,36980,36829,38583,37455,38418,48392,45645,43300,44121,43435,43085,71675,44234,44931,43809,45623,46151,46818,49662,48097,49754,50735,49743,48849,95718,51707,51406,51835,53192,
122,564,938,1318,1355,2051,2062,2679,2969,3576,3699,4582,5250,5711,7807,6698,6830,7096,7478,8581,8627,9581,10082,11053,10562,12366,12722,13012,12245,27270,13600,15974,15772,15504,16937,16348,16928,16752,20327,19631,20135,20124,20737,21732,22265,22699,21805,22719,23924,23831,24556,26470,26783,27131,52155,28633,29126,28738,29549,30286,30128,29996,30948,37097,35342,34418,35096,37368,36228,35656,37971,36775,36256,37644,37362,39160,49497,44377,42770,42879,41499,44458,42708,44810,44650,46801,45695,46046,45643,49945,48643,50879,51038,76503,50800,52428,51653,51832,51394,52196,
178,579,1052,1148,1536,1695,2403,2729,3076,3769,4009,4229,5267,5088,7028,6619,6697,7273,7753,8861,9262,12147,9657,10291,10620,11727,12251,11452,13028,13564,13531,15463,15156,16463,17540,16460,17032,17512,20169,19383,20072,20101,20832,21632,22850,62492,22566,52219,23640,24876,24262,26080,25890,26917,44337,27093,27557,29790,29500,30617,31789,31607,31230,38658,35182,34626,35172,35096,35188,36050,36413,37871,37897,38296,39632,37697,48859,45295,43980,44030,42411,45105,43625,44806,44318,44057,45177,47494,48267,51479,50064,49095,51530,67495,49629,53614,50072,50340,50860,52394,
180,564,936,1120,1530,1763,2448,2934,2958,3690,4190,4300,5645,5158,6926,6760,6767,7452,8157,9200,9336,9658,9936,9960,10765,12036,12368,13206,13221,13467,13982,15628,15563,16071,17305,16579,16818,17356,19370,20451,20595,19595,20015,21926,22405,24305,22787,26383,23407,24222,22907,27455,27178,28213,27305,28717,27536,29023,29785,29262,67625,30613,31412,37406,33664,35700,34390,35925,36420,35011,36568,37467,35761,36320,39098,38632,45343,45779,42066,42915,42419,44456,43943,44815,44819,43542,44773,45975,45562,51648,49266,49895,49675,50443,49738,52927,50604,50954,51476,52615,
159,506,977,1133,1400,1973,2193,2765,2948,3425,4124,4312,5209,5273,6607,7147,6713,7588,8036,8719,8699,9393,9955,10772,10598,10984,12729,11932,13191,14094,14268,15521,15437,15551,17267,16348,16837,17609,20714,19747,20235,19647,18950,22162,21952,35245,22356,40836,22964,24056,24469,27511,27992,27314,26857,28175,28168,29435,30291,29850,30007,31548,31655,38873,33610,33663,34299,34930,35719,35521,36313,36898,35564,38099,38595,41118,48430,45129,44586,43203,41740,44027,43888,44751,43950,44286,44863,48396,46070,50206,50043,49972,49022,47865,48904,51807,51635,51955,50086,53153,
18369,650,899,1179,1483,1917,2292,2853,2917,3626,4188,4548,5314,5241,19046,6671,6620,7491,7654,8811,8803,9992,9568,10326,10554,12321,12358,12860,13805,14373,13554,15695,15352,15838,17034,16478,16417,17868,19913,20063,19701,23057,21229,21092,23251,21724,20694,23804,23782,24457,24611,27322,27364,26404,27071,28227,29654,29437,29367,30242,30225,29512,31289,37339,35149,38222,35699,34596,35354,35842,37203,38041,36806,38538,37378,37769,46472,44276,45238,43053,43076,43024,44764,44292,43695,46383,45424,46795,43912,50349,49669,46911,49651,48550,50639,53484,50451,50956,50402,51244,
171,510,966,1207,1563,1850,2039,2816,2920,3591,3946,4407,5072,5178,6429,6834,6970,7251,7589,9007,8854,11043,9704,10554,10762,11993,12060,12576,13195,15821,13086,16026,15715,16161,17403,16777,17244,16596,20378,19898,20701,41284,20396,20799,22324,21739,22297,24070,24332,23206,26683,27651,27046,52639,28959,28862,28346,29534,30181,29925,31308,30585,31641,37438,52089,64834,33882,34789,35981,36876,37205,37392,36552,38123,38026,38134,49194,43533,43623,45740,41242,42635,42904,43541,45631,47401,42810,45956,44793,50448,48459,48536,50634,49810,48951,53488,50947,51935,52804,53604,
179,521,957,1274,1489,1860,2269,2777,3228,3862,4154,4438,5225,5337,6232,6867,6668,7396,6948,9075,8563,9384,10222,10437,10219,11949,12016,12521,12972,31707,13071,16267,15533,14861,17024,16789,16687,16018,20470,20337,19646,33769,20457,42361,22536,22088,22264,23534,23801,23603,47649,27253,28297,41946,26741,28893,27042,29960,28870,29187,31232,31106,31482,36925,50734,51605,35582,35247,35453,35057,37273,37948,36210,38748,37478,39103,49270,44075,43945,43779,42554,42675,43876,45324,45505,86978,44916,45992,43720,50205,51703,49826,49720,50072,49988,52777,51758,52037,51356,54579,
207,586,1146,1314,1462,1910,2224,2745,3005,3550,3827,4209,5153,5505,6323,7067,6961,6997,7273,8648,9104,9347,10179,10690,10147,12270,12171,12744,13645,14144,13948,15298,15357,15385,16639,16152,17114,16653,20532,20192,19802,19830,21034,35090,22628,21772,22269,23209,47362,23050,36282,27559,27741,26924,27391,27811,27759,30139,30151,29049,31204,30850,32003,38699,35130,35522,33288,34504,36348,34389,38623,39378,38119,37750,38640,39150,47812,45449,44223,43647,42959,43461,43492,44048,46833,45881,47845,46094,46738,49486,50677,49987,50710,48659,49968,53608,51756,52307,52718,52798,
156,598,996,1190,1444,1852,2417,2785,3007,3613,4000,4219,5244,5463,6371,6441,6730,6925,7721,9071,9477,10384,9369,10790,10078,12036,11805,12631,12753,14365,13472,16399,15596,16450,16924,16036,16293,18381,20698,20763,19792,20674,22637,22183,22766,21375,21806,23546,37078,23766,24260,27437,27548,26660,27749,28103,29159,29052,28678,29543,30737,30759,32126,37850,35598,55905,35750,34828,72121,35161,36285,38050,35928,38313,39001,38682,47033,42691,42393,44275,42449,43941,43266,44751,44821,45144,44652,47126,43705,50452,49271,50407,50757,50023,49926,54500,50485,50677,49882,51534,
210,698,771,1154,1595,1865,2091,2941,2898,3614,3601,4274,4915,5449,6396,6929,6410,6879,7734,8910,9155,10344,9777,10681,10358,11963,12218,12961,13012,27569,13416,16520,15106,15610,16235,16681,16985,16317,20369,19527,19426,20438,20418,21361,22788,21592,22447,23726,23557,24116,23342,27774,29103,28398,28799,27875,27730,29783,29829,28770,30988,30364,32059,36778,35001,52770,36038,35438,35925,36212,36371,38294,37854,38428,39055,40102,46982,42677,45393,44258,44453,42278,44347,44415,44091,44351,45367,46710,50095,50575,49691,50248,48607,50412,51064,53995,51190,51852,51631,53709,
175,529,819,4302,1552,1676,2232,3095,3069,3629,3786,4432,5295,5960,6620,6951,6859,7224,7501,8134,8385,9363,10017,10725,10594,12268,11557,12311,13091,13540,13668,15829,15803,16042,17058,16486,17142,17088,20316,19818,19525,20500,20761,21126,21961,21904,22548,23818,23502,46549,24698,25619,55685,27758,28241,27676,27649,29120,28835,30497,30984,30973,31287,36591,34986,34502,34943,35063,35767,35346,37168,36448,35389,38940,38700,39382,51192,45282,63405,43669,41433,42965,42038,44632,44689,44650,45342,45924,48347,51623,49735,49441,50734,51354,48949,53189,50338,50775,49614,52162,
183,599,770,1212,1591,1700,2488,2940,3127,3955,3737,4618,5210,5258,6508,6823,6888,7205,7629,8853,8746,9531,9191,10386,9943,12401,11852,12204,13538,13648,13747,15865,15781,15541,16968,16543,16498,17642,21836,19745,20515,20447,20609,20632,22816,21879,23093,23981,22631,37877,24111,26999,43871,27589,28251,28738,28747,30446,68643,29498,29786,30323,32296,39066,34721,34388,35421,34778,34703,34964,35641,37011,36612,38278,37002,38957,47194,44520,56974,44778,41990,43216,44084,43319,44733,43639,44258,46919,44955,51569,49827,50216,50754,50944,50672,54824,49410,51964,50673,56246,
185,544,759,1176,1526,1702,2360,2849,2904,3615,4049,4472,5208,5572,6761,6977,6661,7224,7568,8811,11245,10871,10213,10389,10236,11902,12187,12544,13179,13014,13011,15696,15731,15960,18028,16399,17168,17333,20183,20211,20409,20147,20581,20643,22979,22433,22393,23963,24470,24231,23904,27832,26566,27283,28415,29067,27928,29822,29845,29997,30329,31751,30828,36521,34521,34512,34545,35451,36021,34857,37064,37203,37356,37584,37221,39971,51183,42852,41753,44710,41960,42195,43212,43683,44128,43506,45170,47087,45697,50985,51406,49718,51285,50764,49793,53600,51473,52541,50324,52571,
